"time","geo","unit","statinfo","quant_inc","quant_inc_label","statinfo_label","unit_label","value","flag"
2025,"EA20","EUR","SHARE","Q3","Third quartile","Share of national equivalised income","Euro",25.8,
2004,"EA19","EUR","SHARE","Q3","Third quartile","Share of national equivalised income","Euro",25.7,
2005,"EA19","EUR","SHARE","Q3","Third quartile","Share of national equivalised income","Euro",25.6,
2006,"EA19","EUR","SHARE","Q3","Third quartile","Share of national equivalised income","Euro",25.7,
2007,"EA19","EUR","SHARE","Q3","Third quartile","Share of national equivalised income","Euro",25.7,
2008,"EA19","EUR","SHARE","Q3","Third quartile","Share of national equivalised income","Euro",25.4,
2009,"EA19","EUR","SHARE","Q3","Third quartile","Share of national equivalised income","Euro",25.5,
2010,"EA19","EUR","SHARE","Q3","Third quartile","Share of national equivalised income","Euro",25.6,
2011,"EA19","EUR","SHARE","Q3","Third quartile","Share of national equivalised income","Euro",25.7,
2012,"EA19","EUR","SHARE","Q3","Third quartile","Share of national equivalised income","Euro",25.7,
2013,"EA19","EUR","SHARE","Q3","Third quartile","Share of national equivalised income","Euro",25.6,
2014,"EA19","EUR","SHARE","Q3","Third quartile","Share of national equivalised income","Euro",25.8,
2015,"EA19","EUR","SHARE","Q3","Third quartile","Share of national equivalised income","Euro",25.8,
2016,"EA19","EUR","SHARE","Q3","Third quartile","Share of national equivalised income","Euro",25.8,
2017,"EA19","EUR","SHARE","Q3","Third quartile","Share of national equivalised income","Euro",25.9,
2018,"EA19","EUR","SHARE","Q3","Third quartile","Share of national equivalised income","Euro",25.8,
2019,"EA19","EUR","SHARE","Q3","Third quartile","Share of national equivalised income","Euro",25.8,
2020,"EA19","EUR","SHARE","Q3","Third quartile","Share of national equivalised income","Euro",25.8,"b"
2021,"EA19","EUR","SHARE","Q3","Third quartile","Share of national equivalised income","Euro",25.8,
2004,"EA18","EUR","SHARE","Q3","Third quartile","Share of national equivalised income","Euro",25.7,
2005,"EA18","EUR","SHARE","Q3","Third quartile","Share of national equivalised income","Euro",25.6,
2006,"EA18","EUR","SHARE","Q3","Third quartile","Share of national equivalised income","Euro",25.7,
2007,"EA18","EUR","SHARE","Q3","Third quartile","Share of national equivalised income","Euro",25.7,
2008,"EA18","EUR","SHARE","Q3","Third quartile","Share of national equivalised income","Euro",25.4,
2009,"EA18","EUR","SHARE","Q3","Third quartile","Share of national equivalised income","Euro",25.5,
2010,"EA18","EUR","SHARE","Q3","Third quartile","Share of national equivalised income","Euro",25.6,
2011,"EA18","EUR","SHARE","Q3","Third quartile","Share of national equivalised income","Euro",25.7,
2012,"EA18","EUR","SHARE","Q3","Third quartile","Share of national equivalised income","Euro",25.7,
2013,"EA18","EUR","SHARE","Q3","Third quartile","Share of national equivalised income","Euro",25.7,
2014,"EA18","EUR","SHARE","Q3","Third quartile","Share of national equivalised income","Euro",25.8,
2015,"EA18","EUR","SHARE","Q3","Third quartile","Share of national equivalised income","Euro",25.8,
2016,"EA18","EUR","SHARE","Q3","Third quartile","Share of national equivalised income","Euro",25.9,
2017,"EA18","EUR","SHARE","Q3","Third quartile","Share of national equivalised income","Euro",25.9,
2018,"EA18","EUR","SHARE","Q3","Third quartile","Share of national equivalised income","Euro",25.8,
2019,"EA18","EUR","SHARE","Q3","Third quartile","Share of national equivalised income","Euro",25.8,
2020,"EA18","EUR","SHARE","Q3","Third quartile","Share of national equivalised income","Euro",25.8,"b"
1995,"EA12","EUR","SHARE","Q3","Third quartile","Share of national equivalised income","Euro",26,"e"
1996,"EA12","EUR","SHARE","Q3","Third quartile","Share of national equivalised income","Euro",26,"e"
1997,"EA12","EUR","SHARE","Q3","Third quartile","Share of national equivalised income","Euro",26,"e"
1998,"EA12","EUR","SHARE","Q3","Third quartile","Share of national equivalised income","Euro",26,"e"
1999,"EA12","EUR","SHARE","Q3","Third quartile","Share of national equivalised income","Euro",26,"e"
2000,"EA12","EUR","SHARE","Q3","Third quartile","Share of national equivalised income","Euro",26,"e"
2001,"EA12","EUR","SHARE","Q3","Third quartile","Share of national equivalised income","Euro",26,"e"
1995,"BE","EUR","SHARE","Q3","Third quartile","Share of national equivalised income","Euro",26,
1996,"BE","EUR","SHARE","Q3","Third quartile","Share of national equivalised income","Euro",26,
1997,"BE","EUR","SHARE","Q3","Third quartile","Share of national equivalised income","Euro",26,
1998,"BE","EUR","SHARE","Q3","Third quartile","Share of national equivalised income","Euro",26,
1999,"BE","EUR","SHARE","Q3","Third quartile","Share of national equivalised income","Euro",25,
2000,"BE","EUR","SHARE","Q3","Third quartile","Share of national equivalised income","Euro",25,
2001,"BE","EUR","SHARE","Q3","Third quartile","Share of national equivalised income","Euro",25,
2003,"BE","EUR","SHARE","Q3","Third quartile","Share of national equivalised income","Euro",26.4,"b"
2004,"BE","EUR","SHARE","Q3","Third quartile","Share of national equivalised income","Euro",26.7,
2005,"BE","EUR","SHARE","Q3","Third quartile","Share of national equivalised income","Euro",25.8,
2006,"BE","EUR","SHARE","Q3","Third quartile","Share of national equivalised income","Euro",26.1,
2007,"BE","EUR","SHARE","Q3","Third quartile","Share of national equivalised income","Euro",26.5,
2008,"BE","EUR","SHARE","Q3","Third quartile","Share of national equivalised income","Euro",26.2,
2009,"BE","EUR","SHARE","Q3","Third quartile","Share of national equivalised income","Euro",26.5,
2010,"BE","EUR","SHARE","Q3","Third quartile","Share of national equivalised income","Euro",26.4,
2011,"BE","EUR","SHARE","Q3","Third quartile","Share of national equivalised income","Euro",26.6,
2012,"BE","EUR","SHARE","Q3","Third quartile","Share of national equivalised income","Euro",26.7,
2013,"BE","EUR","SHARE","Q3","Third quartile","Share of national equivalised income","Euro",26.8,
2014,"BE","EUR","SHARE","Q3","Third quartile","Share of national equivalised income","Euro",26.9,
2015,"BE","EUR","SHARE","Q3","Third quartile","Share of national equivalised income","Euro",26.6,
2016,"BE","EUR","SHARE","Q3","Third quartile","Share of national equivalised income","Euro",26.9,
2017,"BE","EUR","SHARE","Q3","Third quartile","Share of national equivalised income","Euro",26.8,
2018,"BE","EUR","SHARE","Q3","Third quartile","Share of national equivalised income","Euro",26.9,
2019,"BE","EUR","SHARE","Q3","Third quartile","Share of national equivalised income","Euro",26.5,"b"
2020,"BE","EUR","SHARE","Q3","Third quartile","Share of national equivalised income","Euro",26.3,
2021,"BE","EUR","SHARE","Q3","Third quartile","Share of national equivalised income","Euro",26.5,
2022,"BE","EUR","SHARE","Q3","Third quartile","Share of national equivalised income","Euro",26.5,
2023,"BE","EUR","SHARE","Q3","Third quartile","Share of national equivalised income","Euro",26.3,
2024,"BE","EUR","SHARE","Q3","Third quartile","Share of national equivalised income","Euro",26.4,
2025,"BE","EUR","SHARE","Q3","Third quartile","Share of national equivalised income","Euro",26.4,
2006,"BG","EUR","SHARE","Q3","Third quartile","Share of national equivalised income","Euro",26.1,
2007,"BG","EUR","SHARE","Q3","Third quartile","Share of national equivalised income","Euro",25.9,
2008,"BG","EUR","SHARE","Q3","Third quartile","Share of national equivalised income","Euro",25.3,
2009,"BG","EUR","SHARE","Q3","Third quartile","Share of national equivalised income","Euro",25.8,
2010,"BG","EUR","SHARE","Q3","Third quartile","Share of national equivalised income","Euro",25.8,
2011,"BG","EUR","SHARE","Q3","Third quartile","Share of national equivalised income","Euro",25.7,
2012,"BG","EUR","SHARE","Q3","Third quartile","Share of national equivalised income","Euro",25.9,
2013,"BG","EUR","SHARE","Q3","Third quartile","Share of national equivalised income","Euro",25.2,
2014,"BG","EUR","SHARE","Q3","Third quartile","Share of national equivalised income","Euro",25.4,
2015,"BG","EUR","SHARE","Q3","Third quartile","Share of national equivalised income","Euro",24.8,
2016,"BG","EUR","SHARE","Q3","Third quartile","Share of national equivalised income","Euro",25.2,"b"
2017,"BG","EUR","SHARE","Q3","Third quartile","Share of national equivalised income","Euro",24.1,
2018,"BG","EUR","SHARE","Q3","Third quartile","Share of national equivalised income","Euro",23.9,
2019,"BG","EUR","SHARE","Q3","Third quartile","Share of national equivalised income","Euro",23.4,
2020,"BG","EUR","SHARE","Q3","Third quartile","Share of national equivalised income","Euro",23.9,
2021,"BG","EUR","SHARE","Q3","Third quartile","Share of national equivalised income","Euro",23.5,
2022,"BG","EUR","SHARE","Q3","Third quartile","Share of national equivalised income","Euro",24.7,
2023,"BG","EUR","SHARE","Q3","Third quartile","Share of national equivalised income","Euro",24.4,
2024,"BG","EUR","SHARE","Q3","Third quartile","Share of national equivalised income","Euro",24.1,
2025,"BG","EUR","SHARE","Q3","Third quartile","Share of national equivalised income","Euro",24.3,
2005,"CZ","EUR","SHARE","Q3","Third quartile","Share of national equivalised income","Euro",25.2,
2006,"CZ","EUR","SHARE","Q3","Third quartile","Share of national equivalised income","Euro",25.3,
2007,"CZ","EUR","SHARE","Q3","Third quartile","Share of national equivalised income","Euro",25.3,
2008,"CZ","EUR","SHARE","Q3","Third quartile","Share of national equivalised income","Euro",25.3,
2009,"CZ","EUR","SHARE","Q3","Third quartile","Share of national equivalised income","Euro",25.1,
2010,"CZ","EUR","SHARE","Q3","Third quartile","Share of national equivalised income","Euro",25.1,
2011,"CZ","EUR","SHARE","Q3","Third quartile","Share of national equivalised income","Euro",25.3,
2012,"CZ","EUR","SHARE","Q3","Third quartile","Share of national equivalised income","Euro",25.3,
2013,"CZ","EUR","SHARE","Q3","Third quartile","Share of national equivalised income","Euro",25.2,
2014,"CZ","EUR","SHARE","Q3","Third quartile","Share of national equivalised income","Euro",25.1,
2015,"CZ","EUR","SHARE","Q3","Third quartile","Share of national equivalised income","Euro",25.3,
2016,"CZ","EUR","SHARE","Q3","Third quartile","Share of national equivalised income","Euro",25.4,
2017,"CZ","EUR","SHARE","Q3","Third quartile","Share of national equivalised income","Euro",25.5,
2018,"CZ","EUR","SHARE","Q3","Third quartile","Share of national equivalised income","Euro",25.7,
2019,"CZ","EUR","SHARE","Q3","Third quartile","Share of national equivalised income","Euro",25.8,
2020,"CZ","EUR","SHARE","Q3","Third quartile","Share of national equivalised income","Euro",25.8,
2021,"CZ","EUR","SHARE","Q3","Third quartile","Share of national equivalised income","Euro",25.2,
2022,"CZ","EUR","SHARE","Q3","Third quartile","Share of national equivalised income","Euro",25.7,
2023,"CZ","EUR","SHARE","Q3","Third quartile","Share of national equivalised income","Euro",25.8,
2024,"CZ","EUR","SHARE","Q3","Third quartile","Share of national equivalised income","Euro",25.9,
2025,"CZ","EUR","SHARE","Q3","Third quartile","Share of national equivalised income","Euro",25.7,
2003,"DK","EUR","SHARE","Q3","Third quartile","Share of national equivalised income","Euro",26.1,
2004,"DK","EUR","SHARE","Q3","Third quartile","Share of national equivalised income","Euro",26.2,
2005,"DK","EUR","SHARE","Q3","Third quartile","Share of national equivalised income","Euro",26.7,
2006,"DK","EUR","SHARE","Q3","Third quartile","Share of national equivalised income","Euro",26.6,
2007,"DK","EUR","SHARE","Q3","Third quartile","Share of national equivalised income","Euro",26.3,
2008,"DK","EUR","SHARE","Q3","Third quartile","Share of national equivalised income","Euro",26.1,
2009,"DK","EUR","SHARE","Q3","Third quartile","Share of national equivalised income","Euro",27.2,
2010,"DK","EUR","SHARE","Q3","Third quartile","Share of national equivalised income","Euro",27,
2011,"DK","EUR","SHARE","Q3","Third quartile","Share of national equivalised income","Euro",26.1,"b"
2012,"DK","EUR","SHARE","Q3","Third quartile","Share of national equivalised income","Euro",26.1,
2013,"DK","EUR","SHARE","Q3","Third quartile","Share of national equivalised income","Euro",26,
2014,"DK","EUR","SHARE","Q3","Third quartile","Share of national equivalised income","Euro",25.6,
2015,"DK","EUR","SHARE","Q3","Third quartile","Share of national equivalised income","Euro",25.8,
2016,"DK","EUR","SHARE","Q3","Third quartile","Share of national equivalised income","Euro",25.6,
2017,"DK","EUR","SHARE","Q3","Third quartile","Share of national equivalised income","Euro",25.6,
2018,"DK","EUR","SHARE","Q3","Third quartile","Share of national equivalised income","Euro",25.5,
2019,"DK","EUR","SHARE","Q3","Third quartile","Share of national equivalised income","Euro",25.7,
2020,"DK","EUR","SHARE","Q3","Third quartile","Share of national equivalised income","Euro",25.5,"b"
2021,"DK","EUR","SHARE","Q3","Third quartile","Share of national equivalised income","Euro",25.8,
2022,"DK","EUR","SHARE","Q3","Third quartile","Share of national equivalised income","Euro",25.4,
2023,"DK","EUR","SHARE","Q3","Third quartile","Share of national equivalised income","Euro",25.3,
2024,"DK","EUR","SHARE","Q3","Third quartile","Share of national equivalised income","Euro",25,
2025,"DK","EUR","SHARE","Q3","Third quartile","Share of national equivalised income","Euro",25.2,
1995,"DE","EUR","SHARE","Q3","Third quartile","Share of national equivalised income","Euro",26,
1996,"DE","EUR","SHARE","Q3","Third quartile","Share of national equivalised income","Euro",26,
1997,"DE","EUR","SHARE","Q3","Third quartile","Share of national equivalised income","Euro",26,
1998,"DE","EUR","SHARE","Q3","Third quartile","Share of national equivalised income","Euro",26,
1999,"DE","EUR","SHARE","Q3","Third quartile","Share of national equivalised income","Euro",26,
2000,"DE","EUR","SHARE","Q3","Third quartile","Share of national equivalised income","Euro",26,
2001,"DE","EUR","SHARE","Q3","Third quartile","Share of national equivalised income","Euro",25,
2005,"DE","EUR","SHARE","Q3","Third quartile","Share of national equivalised income","Euro",25.5,"b"
2006,"DE","EUR","SHARE","Q3","Third quartile","Share of national equivalised income","Euro",25.6,
2007,"DE","EUR","SHARE","Q3","Third quartile","Share of national equivalised income","Euro",25.5,
2008,"DE","EUR","SHARE","Q3","Third quartile","Share of national equivalised income","Euro",25.4,
