"time","geo","unit","statinfo","quant_inc","quant_inc_label","statinfo_label","unit_label","value","flag"
2007,"EL","PPS","SHARE","QU2","Second quintile","Share of national equivalised income","Purchasing power standard (PPS)",12.2,
2008,"EL","PPS","SHARE","QU2","Second quintile","Share of national equivalised income","Purchasing power standard (PPS)",12.6,
2009,"EL","PPS","SHARE","QU2","Second quintile","Share of national equivalised income","Purchasing power standard (PPS)",12.8,
2010,"EL","PPS","SHARE","QU2","Second quintile","Share of national equivalised income","Purchasing power standard (PPS)",12.6,
2011,"EL","PPS","SHARE","QU2","Second quintile","Share of national equivalised income","Purchasing power standard (PPS)",12.4,
2012,"EL","PPS","SHARE","QU2","Second quintile","Share of national equivalised income","Purchasing power standard (PPS)",12.4,
2013,"EL","PPS","SHARE","QU2","Second quintile","Share of national equivalised income","Purchasing power standard (PPS)",12.4,
2014,"EL","PPS","SHARE","QU2","Second quintile","Share of national equivalised income","Purchasing power standard (PPS)",12.3,
2015,"EL","PPS","SHARE","QU2","Second quintile","Share of national equivalised income","Purchasing power standard (PPS)",12.5,
2016,"EL","PPS","SHARE","QU2","Second quintile","Share of national equivalised income","Purchasing power standard (PPS)",12.5,
2017,"EL","PPS","SHARE","QU2","Second quintile","Share of national equivalised income","Purchasing power standard (PPS)",12.8,
2018,"EL","PPS","SHARE","QU2","Second quintile","Share of national equivalised income","Purchasing power standard (PPS)",13,
2019,"EL","PPS","SHARE","QU2","Second quintile","Share of national equivalised income","Purchasing power standard (PPS)",13.2,
2020,"EL","PPS","SHARE","QU2","Second quintile","Share of national equivalised income","Purchasing power standard (PPS)",13.1,
2021,"EL","PPS","SHARE","QU2","Second quintile","Share of national equivalised income","Purchasing power standard (PPS)",13.1,
2022,"EL","PPS","SHARE","QU2","Second quintile","Share of national equivalised income","Purchasing power standard (PPS)",13.1,
2023,"EL","PPS","SHARE","QU2","Second quintile","Share of national equivalised income","Purchasing power standard (PPS)",13.2,
2024,"EL","PPS","SHARE","QU2","Second quintile","Share of national equivalised income","Purchasing power standard (PPS)",13.2,
2025,"EL","PPS","SHARE","QU2","Second quintile","Share of national equivalised income","Purchasing power standard (PPS)",13.2,
1995,"EL","EUR","TC","QU3","Third quintile","Top cut-off point","Euro",6080,
1996,"EL","EUR","TC","QU3","Third quintile","Top cut-off point","Euro",6337,
1997,"EL","EUR","TC","QU3","Third quintile","Top cut-off point","Euro",6933,
1998,"EL","EUR","TC","QU3","Third quintile","Top cut-off point","Euro",7571,
1999,"EL","EUR","TC","QU3","Third quintile","Top cut-off point","Euro",7408,
2000,"EL","EUR","TC","QU3","Third quintile","Top cut-off point","Euro",7949,
2001,"EL","EUR","TC","QU3","Third quintile","Top cut-off point","Euro",8267,
2003,"EL","EUR","TC","QU3","Third quintile","Top cut-off point","Euro",9454,"b"
2004,"EL","EUR","TC","QU3","Third quintile","Top cut-off point","Euro",10234,
2005,"EL","EUR","TC","QU3","Third quintile","Top cut-off point","Euro",10833,
2006,"EL","EUR","TC","QU3","Third quintile","Top cut-off point","Euro",11333,
2007,"EL","EUR","TC","QU3","Third quintile","Top cut-off point","Euro",11665,
2008,"EL","EUR","TC","QU3","Third quintile","Top cut-off point","Euro",12619,
2009,"EL","EUR","TC","QU3","Third quintile","Top cut-off point","Euro",13157,
2010,"EL","EUR","TC","QU3","Third quintile","Top cut-off point","Euro",13908,
2011,"EL","EUR","TC","QU3","Third quintile","Top cut-off point","Euro",12750,
2012,"EL","EUR","TC","QU3","Third quintile","Top cut-off point","Euro",10835,
2013,"EL","EUR","TC","QU3","Third quintile","Top cut-off point","Euro",9350,
2014,"EL","EUR","TC","QU3","Third quintile","Top cut-off point","Euro",8793,
2015,"EL","EUR","TC","QU3","Third quintile","Top cut-off point","Euro",8633,
2016,"EL","EUR","TC","QU3","Third quintile","Top cut-off point","Euro",8633,
2017,"EL","EUR","TC","QU3","Third quintile","Top cut-off point","Euro",8733,
2018,"EL","EUR","TC","QU3","Third quintile","Top cut-off point","Euro",8946,
2019,"EL","EUR","TC","QU3","Third quintile","Top cut-off point","Euro",9457,
2020,"EL","EUR","TC","QU3","Third quintile","Top cut-off point","Euro",10052,
2021,"EL","EUR","TC","QU3","Third quintile","Top cut-off point","Euro",10018,
2022,"EL","EUR","TC","QU3","Third quintile","Top cut-off point","Euro",10787,
2023,"EL","EUR","TC","QU3","Third quintile","Top cut-off point","Euro",11351,
2024,"EL","EUR","TC","QU3","Third quintile","Top cut-off point","Euro",12150,
2025,"EL","EUR","TC","QU3","Third quintile","Top cut-off point","Euro",13184,
1995,"EL","NAC","TC","QU3","Third quintile","Top cut-off point","National currency",5202,
1996,"EL","NAC","TC","QU3","Third quintile","Top cut-off point","National currency",5703,
1997,"EL","NAC","TC","QU3","Third quintile","Top cut-off point","National currency",6291,
1998,"EL","NAC","TC","QU3","Third quintile","Top cut-off point","National currency",6956,
1999,"EL","NAC","TC","QU3","Third quintile","Top cut-off point","National currency",7277,
2000,"EL","NAC","TC","QU3","Third quintile","Top cut-off point","National currency",7693,
2001,"EL","NAC","TC","QU3","Third quintile","Top cut-off point","National currency",8267,
2003,"EL","NAC","TC","QU3","Third quintile","Top cut-off point","National currency",9454,"b"
2004,"EL","NAC","TC","QU3","Third quintile","Top cut-off point","National currency",10234,
2005,"EL","NAC","TC","QU3","Third quintile","Top cut-off point","National currency",10833,
2006,"EL","NAC","TC","QU3","Third quintile","Top cut-off point","National currency",11333,
2007,"EL","NAC","TC","QU3","Third quintile","Top cut-off point","National currency",11665,
2008,"EL","NAC","TC","QU3","Third quintile","Top cut-off point","National currency",12619,
2009,"EL","NAC","TC","QU3","Third quintile","Top cut-off point","National currency",13157,
2010,"EL","NAC","TC","QU3","Third quintile","Top cut-off point","National currency",13908,
2011,"EL","NAC","TC","QU3","Third quintile","Top cut-off point","National currency",12750,
2012,"EL","NAC","TC","QU3","Third quintile","Top cut-off point","National currency",10835,
2013,"EL","NAC","TC","QU3","Third quintile","Top cut-off point","National currency",9350,
2014,"EL","NAC","TC","QU3","Third quintile","Top cut-off point","National currency",8793,
2015,"EL","NAC","TC","QU3","Third quintile","Top cut-off point","National currency",8633,
2016,"EL","NAC","TC","QU3","Third quintile","Top cut-off point","National currency",8633,
2017,"EL","NAC","TC","QU3","Third quintile","Top cut-off point","National currency",8733,
2018,"EL","NAC","TC","QU3","Third quintile","Top cut-off point","National currency",8946,
2019,"EL","NAC","TC","QU3","Third quintile","Top cut-off point","National currency",9457,
2020,"EL","NAC","TC","QU3","Third quintile","Top cut-off point","National currency",10052,
2021,"EL","NAC","TC","QU3","Third quintile","Top cut-off point","National currency",10018,
2022,"EL","NAC","TC","QU3","Third quintile","Top cut-off point","National currency",10787,
2023,"EL","NAC","TC","QU3","Third quintile","Top cut-off point","National currency",11351,
2024,"EL","NAC","TC","QU3","Third quintile","Top cut-off point","National currency",12150,
2025,"EL","NAC","TC","QU3","Third quintile","Top cut-off point","National currency",13184,
1995,"EL","PPS","TC","QU3","Third quintile","Top cut-off point","Purchasing power standard (PPS)",7825,
1996,"EL","PPS","TC","QU3","Third quintile","Top cut-off point","Purchasing power standard (PPS)",8118,
1997,"EL","PPS","TC","QU3","Third quintile","Top cut-off point","Purchasing power standard (PPS)",8607,
1998,"EL","PPS","TC","QU3","Third quintile","Top cut-off point","Purchasing power standard (PPS)",9145,
1999,"EL","PPS","TC","QU3","Third quintile","Top cut-off point","Purchasing power standard (PPS)",9242,
2000,"EL","PPS","TC","QU3","Third quintile","Top cut-off point","Purchasing power standard (PPS)",10126,
2001,"EL","PPS","TC","QU3","Third quintile","Top cut-off point","Purchasing power standard (PPS)",10553,
2003,"EL","PPS","TC","QU3","Third quintile","Top cut-off point","Purchasing power standard (PPS)",11790,"b"
2004,"EL","PPS","TC","QU3","Third quintile","Top cut-off point","Purchasing power standard (PPS)",11916,
2005,"EL","PPS","TC","QU3","Third quintile","Top cut-off point","Purchasing power standard (PPS)",12367,
2006,"EL","PPS","TC","QU3","Third quintile","Top cut-off point","Purchasing power standard (PPS)",12842,
2007,"EL","PPS","TC","QU3","Third quintile","Top cut-off point","Purchasing power standard (PPS)",13100,
2008,"EL","PPS","TC","QU3","Third quintile","Top cut-off point","Purchasing power standard (PPS)",14058,
2009,"EL","PPS","TC","QU3","Third quintile","Top cut-off point","Purchasing power standard (PPS)",14346,
2010,"EL","PPS","TC","QU3","Third quintile","Top cut-off point","Purchasing power standard (PPS)",14648,
2011,"EL","PPS","TC","QU3","Third quintile","Top cut-off point","Purchasing power standard (PPS)",13496,
2012,"EL","PPS","TC","QU3","Third quintile","Top cut-off point","Purchasing power standard (PPS)",11462,
2013,"EL","PPS","TC","QU3","Third quintile","Top cut-off point","Purchasing power standard (PPS)",10103,
2014,"EL","PPS","TC","QU3","Third quintile","Top cut-off point","Purchasing power standard (PPS)",9932,
2015,"EL","PPS","TC","QU3","Third quintile","Top cut-off point","Purchasing power standard (PPS)",10105,
2016,"EL","PPS","TC","QU3","Third quintile","Top cut-off point","Purchasing power standard (PPS)",10415,
2017,"EL","PPS","TC","QU3","Third quintile","Top cut-off point","Purchasing power standard (PPS)",10382,
2018,"EL","PPS","TC","QU3","Third quintile","Top cut-off point","Purchasing power standard (PPS)",10518,
2019,"EL","PPS","TC","QU3","Third quintile","Top cut-off point","Purchasing power standard (PPS)",11268,
2020,"EL","PPS","TC","QU3","Third quintile","Top cut-off point","Purchasing power standard (PPS)",11647,
2021,"EL","PPS","TC","QU3","Third quintile","Top cut-off point","Purchasing power standard (PPS)",11352,
2022,"EL","PPS","TC","QU3","Third quintile","Top cut-off point","Purchasing power standard (PPS)",12283,
2023,"EL","PPS","TC","QU3","Third quintile","Top cut-off point","Purchasing power standard (PPS)",12863,
2024,"EL","PPS","TC","QU3","Third quintile","Top cut-off point","Purchasing power standard (PPS)",13927,
2025,"EL","PPS","TC","QU3","Third quintile","Top cut-off point","Purchasing power standard (PPS)",15338,
1995,"EL","EUR","SHARE","QU3","Third quintile","Share of national equivalised income","Euro",17,
1996,"EL","EUR","SHARE","QU3","Third quintile","Share of national equivalised income","Euro",17,
1997,"EL","EUR","SHARE","QU3","Third quintile","Share of national equivalised income","Euro",17,
1998,"EL","EUR","SHARE","QU3","Third quintile","Share of national equivalised income","Euro",17,
1999,"EL","EUR","SHARE","QU3","Third quintile","Share of national equivalised income","Euro",17,
2000,"EL","EUR","SHARE","QU3","Third quintile","Share of national equivalised income","Euro",17,
2001,"EL","EUR","SHARE","QU3","Third quintile","Share of national equivalised income","Euro",17,
2003,"EL","EUR","SHARE","QU3","Third quintile","Share of national equivalised income","Euro",16.9,"b"
2004,"EL","EUR","SHARE","QU3","Third quintile","Share of national equivalised income","Euro",17.4,
2005,"EL","EUR","SHARE","QU3","Third quintile","Share of national equivalised income","Euro",16.9,
2006,"EL","EUR","SHARE","QU3","Third quintile","Share of national equivalised income","Euro",16.8,
2007,"EL","EUR","SHARE","QU3","Third quintile","Share of national equivalised income","Euro",16.8,
2008,"EL","EUR","SHARE","QU3","Third quintile","Share of national equivalised income","Euro",17.2,
2009,"EL","EUR","SHARE","QU3","Third quintile","Share of national equivalised income","Euro",17.1,
2010,"EL","EUR","SHARE","QU3","Third quintile","Share of national equivalised income","Euro",17.2,
2011,"EL","EUR","SHARE","QU3","Third quintile","Share of national equivalised income","Euro",17.3,
2012,"EL","EUR","SHARE","QU3","Third quintile","Share of national equivalised income","Euro",17.6,
2013,"EL","EUR","SHARE","QU3","Third quintile","Share of national equivalised income","Euro",17.7,
2014,"EL","EUR","SHARE","QU3","Third quintile","Share of national equivalised income","Euro",17.2,
2015,"EL","EUR","SHARE","QU3","Third quintile","Share of national equivalised income","Euro",17.3,
2016,"EL","EUR","SHARE","QU3","Third quintile","Share of national equivalised income","Euro",17.3,
2017,"EL","EUR","SHARE","QU3","Third quintile","Share of national equivalised income","Euro",17.3,
2018,"EL","EUR","SHARE","QU3","Third quintile","Share of national equivalised income","Euro",17.4,
2019,"EL","EUR","SHARE","QU3","Third quintile","Share of national equivalised income","Euro",17.6,
2020,"EL","EUR","SHARE","QU3","Third quintile","Share of national equivalised income","Euro",17.5,
2021,"EL","EUR","SHARE","QU3","Third quintile","Share of national equivalised income","Euro",17.7,
2022,"EL","EUR","SHARE","QU3","Third quintile","Share of national equivalised income","Euro",17.6,
2023,"EL","EUR","SHARE","QU3","Third quintile","Share of national equivalised income","Euro",17.4,
2024,"EL","EUR","SHARE","QU3","Third quintile","Share of national equivalised income","Euro",17.5,
2025,"EL","EUR","SHARE","QU3","Third quintile","Share of national equivalised income","Euro",17.5,
