"time","geo","unit","hhcomp","rskpovth","statinfo","statinfo_label","rskpovth_label","hhcomp_label","unit_label","value","flag"
2005,"EL","PC","A2_2LT65","B_40","MEAN_EI","Mean equivalised income","Below 40%","Two adults younger than 65 years","Percentage",9.2,
2006,"EL","PC","A2_2LT65","B_40","MEAN_EI","Mean equivalised income","Below 40%","Two adults younger than 65 years","Percentage",9.2,
2007,"EL","PC","A2_2LT65","B_40","MEAN_EI","Mean equivalised income","Below 40%","Two adults younger than 65 years","Percentage",8.9,
2008,"EL","PC","A2_2LT65","B_40","MEAN_EI","Mean equivalised income","Below 40%","Two adults younger than 65 years","Percentage",8.6,
2009,"EL","PC","A2_2LT65","B_40","MEAN_EI","Mean equivalised income","Below 40%","Two adults younger than 65 years","Percentage",10.4,
2010,"EL","PC","A2_2LT65","B_40","MEAN_EI","Mean equivalised income","Below 40%","Two adults younger than 65 years","Percentage",11,
2011,"EL","PC","A2_2LT65","B_40","MEAN_EI","Mean equivalised income","Below 40%","Two adults younger than 65 years","Percentage",9.6,
2012,"EL","PC","A2_2LT65","B_40","MEAN_EI","Mean equivalised income","Below 40%","Two adults younger than 65 years","Percentage",7.3,
2013,"EL","PC","A2_2LT65","B_40","MEAN_EI","Mean equivalised income","Below 40%","Two adults younger than 65 years","Percentage",10.1,
2014,"EL","PC","A2_2LT65","B_40","MEAN_EI","Mean equivalised income","Below 40%","Two adults younger than 65 years","Percentage",13.1,
2015,"EL","PC","A2_2LT65","B_40","MEAN_EI","Mean equivalised income","Below 40%","Two adults younger than 65 years","Percentage",12.3,
2016,"EL","PC","A2_2LT65","B_40","MEAN_EI","Mean equivalised income","Below 40%","Two adults younger than 65 years","Percentage",15,
2017,"EL","PC","A2_2LT65","B_40","MEAN_EI","Mean equivalised income","Below 40%","Two adults younger than 65 years","Percentage",13.1,
2018,"EL","PC","A2_2LT65","B_40","MEAN_EI","Mean equivalised income","Below 40%","Two adults younger than 65 years","Percentage",10.4,
2019,"EL","PC","A2_2LT65","B_40","MEAN_EI","Mean equivalised income","Below 40%","Two adults younger than 65 years","Percentage",10.4,
2020,"EL","PC","A2_2LT65","B_40","MEAN_EI","Mean equivalised income","Below 40%","Two adults younger than 65 years","Percentage",9.6,
2021,"EL","PC","A2_2LT65","B_40","MEAN_EI","Mean equivalised income","Below 40%","Two adults younger than 65 years","Percentage",11,
2022,"EL","PC","A2_2LT65","B_40","MEAN_EI","Mean equivalised income","Below 40%","Two adults younger than 65 years","Percentage",9.6,
2023,"EL","PC","A2_2LT65","B_40","MEAN_EI","Mean equivalised income","Below 40%","Two adults younger than 65 years","Percentage",7.9,
2024,"EL","PC","A2_2LT65","B_40","MEAN_EI","Mean equivalised income","Below 40%","Two adults younger than 65 years","Percentage",8,
2025,"EL","PC","A2_2LT65","B_40","MEAN_EI","Mean equivalised income","Below 40%","Two adults younger than 65 years","Percentage",7.4,
2015,"EL","THS_PER","A2_GE1_GE65","B_40","MEAN_EI","Mean equivalised income","Below 40%","Two adults, at least one aged 65 years or over","Thousand persons",77,
2016,"EL","THS_PER","A2_GE1_GE65","B_40","MEAN_EI","Mean equivalised income","Below 40%","Two adults, at least one aged 65 years or over","Thousand persons",60,
2017,"EL","THS_PER","A2_GE1_GE65","B_40","MEAN_EI","Mean equivalised income","Below 40%","Two adults, at least one aged 65 years or over","Thousand persons",68,
2018,"EL","THS_PER","A2_GE1_GE65","B_40","MEAN_EI","Mean equivalised income","Below 40%","Two adults, at least one aged 65 years or over","Thousand persons",54,
2019,"EL","THS_PER","A2_GE1_GE65","B_40","MEAN_EI","Mean equivalised income","Below 40%","Two adults, at least one aged 65 years or over","Thousand persons",64,
2020,"EL","THS_PER","A2_GE1_GE65","B_40","MEAN_EI","Mean equivalised income","Below 40%","Two adults, at least one aged 65 years or over","Thousand persons",48,
2021,"EL","THS_PER","A2_GE1_GE65","B_40","MEAN_EI","Mean equivalised income","Below 40%","Two adults, at least one aged 65 years or over","Thousand persons",75,
2022,"EL","THS_PER","A2_GE1_GE65","B_40","MEAN_EI","Mean equivalised income","Below 40%","Two adults, at least one aged 65 years or over","Thousand persons",77,
2023,"EL","THS_PER","A2_GE1_GE65","B_40","MEAN_EI","Mean equivalised income","Below 40%","Two adults, at least one aged 65 years or over","Thousand persons",79,
2024,"EL","THS_PER","A2_GE1_GE65","B_40","MEAN_EI","Mean equivalised income","Below 40%","Two adults, at least one aged 65 years or over","Thousand persons",92,
2025,"EL","THS_PER","A2_GE1_GE65","B_40","MEAN_EI","Mean equivalised income","Below 40%","Two adults, at least one aged 65 years or over","Thousand persons",87,
1995,"EL","PC","A2_GE1_GE65","B_40","MEAN_EI","Mean equivalised income","Below 40%","Two adults, at least one aged 65 years or over","Percentage",26,
1996,"EL","PC","A2_GE1_GE65","B_40","MEAN_EI","Mean equivalised income","Below 40%","Two adults, at least one aged 65 years or over","Percentage",22,
1997,"EL","PC","A2_GE1_GE65","B_40","MEAN_EI","Mean equivalised income","Below 40%","Two adults, at least one aged 65 years or over","Percentage",25,
1998,"EL","PC","A2_GE1_GE65","B_40","MEAN_EI","Mean equivalised income","Below 40%","Two adults, at least one aged 65 years or over","Percentage",26,
1999,"EL","PC","A2_GE1_GE65","B_40","MEAN_EI","Mean equivalised income","Below 40%","Two adults, at least one aged 65 years or over","Percentage",25,
2000,"EL","PC","A2_GE1_GE65","B_40","MEAN_EI","Mean equivalised income","Below 40%","Two adults, at least one aged 65 years or over","Percentage",21,
2001,"EL","PC","A2_GE1_GE65","B_40","MEAN_EI","Mean equivalised income","Below 40%","Two adults, at least one aged 65 years or over","Percentage",20,
2003,"EL","PC","A2_GE1_GE65","B_40","MEAN_EI","Mean equivalised income","Below 40%","Two adults, at least one aged 65 years or over","Percentage",16.7,"b"
2004,"EL","PC","A2_GE1_GE65","B_40","MEAN_EI","Mean equivalised income","Below 40%","Two adults, at least one aged 65 years or over","Percentage",13.1,
2005,"EL","PC","A2_GE1_GE65","B_40","MEAN_EI","Mean equivalised income","Below 40%","Two adults, at least one aged 65 years or over","Percentage",13.6,
2006,"EL","PC","A2_GE1_GE65","B_40","MEAN_EI","Mean equivalised income","Below 40%","Two adults, at least one aged 65 years or over","Percentage",11.7,
2007,"EL","PC","A2_GE1_GE65","B_40","MEAN_EI","Mean equivalised income","Below 40%","Two adults, at least one aged 65 years or over","Percentage",10.4,
2008,"EL","PC","A2_GE1_GE65","B_40","MEAN_EI","Mean equivalised income","Below 40%","Two adults, at least one aged 65 years or over","Percentage",7.7,
2009,"EL","PC","A2_GE1_GE65","B_40","MEAN_EI","Mean equivalised income","Below 40%","Two adults, at least one aged 65 years or over","Percentage",5.6,
2010,"EL","PC","A2_GE1_GE65","B_40","MEAN_EI","Mean equivalised income","Below 40%","Two adults, at least one aged 65 years or over","Percentage",6.1,
2011,"EL","PC","A2_GE1_GE65","B_40","MEAN_EI","Mean equivalised income","Below 40%","Two adults, at least one aged 65 years or over","Percentage",8.1,
2012,"EL","PC","A2_GE1_GE65","B_40","MEAN_EI","Mean equivalised income","Below 40%","Two adults, at least one aged 65 years or over","Percentage",4.6,
2013,"EL","PC","A2_GE1_GE65","B_40","MEAN_EI","Mean equivalised income","Below 40%","Two adults, at least one aged 65 years or over","Percentage",4.7,
2014,"EL","PC","A2_GE1_GE65","B_40","MEAN_EI","Mean equivalised income","Below 40%","Two adults, at least one aged 65 years or over","Percentage",6.1,
2015,"EL","PC","A2_GE1_GE65","B_40","MEAN_EI","Mean equivalised income","Below 40%","Two adults, at least one aged 65 years or over","Percentage",5.7,
2016,"EL","PC","A2_GE1_GE65","B_40","MEAN_EI","Mean equivalised income","Below 40%","Two adults, at least one aged 65 years or over","Percentage",4.3,
2017,"EL","PC","A2_GE1_GE65","B_40","MEAN_EI","Mean equivalised income","Below 40%","Two adults, at least one aged 65 years or over","Percentage",4.9,
2018,"EL","PC","A2_GE1_GE65","B_40","MEAN_EI","Mean equivalised income","Below 40%","Two adults, at least one aged 65 years or over","Percentage",3.9,
2019,"EL","PC","A2_GE1_GE65","B_40","MEAN_EI","Mean equivalised income","Below 40%","Two adults, at least one aged 65 years or over","Percentage",4.5,
2020,"EL","PC","A2_GE1_GE65","B_40","MEAN_EI","Mean equivalised income","Below 40%","Two adults, at least one aged 65 years or over","Percentage",3.4,
2021,"EL","PC","A2_GE1_GE65","B_40","MEAN_EI","Mean equivalised income","Below 40%","Two adults, at least one aged 65 years or over","Percentage",5.1,
2022,"EL","PC","A2_GE1_GE65","B_40","MEAN_EI","Mean equivalised income","Below 40%","Two adults, at least one aged 65 years or over","Percentage",5.4,
2023,"EL","PC","A2_GE1_GE65","B_40","MEAN_EI","Mean equivalised income","Below 40%","Two adults, at least one aged 65 years or over","Percentage",5.6,
2024,"EL","PC","A2_GE1_GE65","B_40","MEAN_EI","Mean equivalised income","Below 40%","Two adults, at least one aged 65 years or over","Percentage",6.4,
2025,"EL","PC","A2_GE1_GE65","B_40","MEAN_EI","Mean equivalised income","Below 40%","Two adults, at least one aged 65 years or over","Percentage",6,
2015,"EL","THS_PER","TOTAL","B_50","MEAN_EI","Mean equivalised income","Below 50%","Total","Thousand persons",2096,
2016,"EL","THS_PER","TOTAL","B_50","MEAN_EI","Mean equivalised income","Below 50%","Total","Thousand persons",2129,
2017,"EL","THS_PER","TOTAL","B_50","MEAN_EI","Mean equivalised income","Below 50%","Total","Thousand persons",2020,
2018,"EL","THS_PER","TOTAL","B_50","MEAN_EI","Mean equivalised income","Below 50%","Total","Thousand persons",1783,
2019,"EL","THS_PER","TOTAL","B_50","MEAN_EI","Mean equivalised income","Below 50%","Total","Thousand persons",1705,
2020,"EL","THS_PER","TOTAL","B_50","MEAN_EI","Mean equivalised income","Below 50%","Total","Thousand persons",1671,
2021,"EL","THS_PER","TOTAL","B_50","MEAN_EI","Mean equivalised income","Below 50%","Total","Thousand persons",1829,
2022,"EL","THS_PER","TOTAL","B_50","MEAN_EI","Mean equivalised income","Below 50%","Total","Thousand persons",1703,
2023,"EL","THS_PER","TOTAL","B_50","MEAN_EI","Mean equivalised income","Below 50%","Total","Thousand persons",1673,
2024,"EL","THS_PER","TOTAL","B_50","MEAN_EI","Mean equivalised income","Below 50%","Total","Thousand persons",1706,
2025,"EL","THS_PER","TOTAL","B_50","MEAN_EI","Mean equivalised income","Below 50%","Total","Thousand persons",1716,
1995,"EL","PC","TOTAL","B_50","MEAN_EI","Mean equivalised income","Below 50%","Total","Percentage",21,
1996,"EL","PC","TOTAL","B_50","MEAN_EI","Mean equivalised income","Below 50%","Total","Percentage",21,
1997,"EL","PC","TOTAL","B_50","MEAN_EI","Mean equivalised income","Below 50%","Total","Percentage",21,
1998,"EL","PC","TOTAL","B_50","MEAN_EI","Mean equivalised income","Below 50%","Total","Percentage",21,
1999,"EL","PC","TOTAL","B_50","MEAN_EI","Mean equivalised income","Below 50%","Total","Percentage",20,
2000,"EL","PC","TOTAL","B_50","MEAN_EI","Mean equivalised income","Below 50%","Total","Percentage",19,
2001,"EL","PC","TOTAL","B_50","MEAN_EI","Mean equivalised income","Below 50%","Total","Percentage",19,
2003,"EL","PC","TOTAL","B_50","MEAN_EI","Mean equivalised income","Below 50%","Total","Percentage",19.9,"b"
2004,"EL","PC","TOTAL","B_50","MEAN_EI","Mean equivalised income","Below 50%","Total","Percentage",18.2,
2005,"EL","PC","TOTAL","B_50","MEAN_EI","Mean equivalised income","Below 50%","Total","Percentage",19.2,
2006,"EL","PC","TOTAL","B_50","MEAN_EI","Mean equivalised income","Below 50%","Total","Percentage",20.2,
2007,"EL","PC","TOTAL","B_50","MEAN_EI","Mean equivalised income","Below 50%","Total","Percentage",19.9,
2008,"EL","PC","TOTAL","B_50","MEAN_EI","Mean equivalised income","Below 50%","Total","Percentage",19.3,
2009,"EL","PC","TOTAL","B_50","MEAN_EI","Mean equivalised income","Below 50%","Total","Percentage",19,
2010,"EL","PC","TOTAL","B_50","MEAN_EI","Mean equivalised income","Below 50%","Total","Percentage",19.1,
2011,"EL","PC","TOTAL","B_50","MEAN_EI","Mean equivalised income","Below 50%","Total","Percentage",19.6,
2012,"EL","PC","TOTAL","B_50","MEAN_EI","Mean equivalised income","Below 50%","Total","Percentage",20.3,
2013,"EL","PC","TOTAL","B_50","MEAN_EI","Mean equivalised income","Below 50%","Total","Percentage",19.8,
2014,"EL","PC","TOTAL","B_50","MEAN_EI","Mean equivalised income","Below 50%","Total","Percentage",20.7,
2015,"EL","PC","TOTAL","B_50","MEAN_EI","Mean equivalised income","Below 50%","Total","Percentage",19.6,
2016,"EL","PC","TOTAL","B_50","MEAN_EI","Mean equivalised income","Below 50%","Total","Percentage",20.1,
2017,"EL","PC","TOTAL","B_50","MEAN_EI","Mean equivalised income","Below 50%","Total","Percentage",19,
2018,"EL","PC","TOTAL","B_50","MEAN_EI","Mean equivalised income","Below 50%","Total","Percentage",17,
2019,"EL","PC","TOTAL","B_50","MEAN_EI","Mean equivalised income","Below 50%","Total","Percentage",16.2,
2020,"EL","PC","TOTAL","B_50","MEAN_EI","Mean equivalised income","Below 50%","Total","Percentage",15.9,
2021,"EL","PC","TOTAL","B_50","MEAN_EI","Mean equivalised income","Below 50%","Total","Percentage",17.5,
2022,"EL","PC","TOTAL","B_50","MEAN_EI","Mean equivalised income","Below 50%","Total","Percentage",16.5,
2023,"EL","PC","TOTAL","B_50","MEAN_EI","Mean equivalised income","Below 50%","Total","Percentage",16.4,
2024,"EL","PC","TOTAL","B_50","MEAN_EI","Mean equivalised income","Below 50%","Total","Percentage",16.8,
2025,"EL","PC","TOTAL","B_50","MEAN_EI","Mean equivalised income","Below 50%","Total","Percentage",16.9,
2015,"EL","THS_PER","M1","B_50","MEAN_EI","Mean equivalised income","Below 50%","One single male","Thousand persons",90,
2016,"EL","THS_PER","M1","B_50","MEAN_EI","Mean equivalised income","Below 50%","One single male","Thousand persons",85,
2017,"EL","THS_PER","M1","B_50","MEAN_EI","Mean equivalised income","Below 50%","One single male","Thousand persons",74,
2018,"EL","THS_PER","M1","B_50","MEAN_EI","Mean equivalised income","Below 50%","One single male","Thousand persons",65,
2019,"EL","THS_PER","M1","B_50","MEAN_EI","Mean equivalised income","Below 50%","One single male","Thousand persons",66,
2020,"EL","THS_PER","M1","B_50","MEAN_EI","Mean equivalised income","Below 50%","One single male","Thousand persons",67,
2021,"EL","THS_PER","M1","B_50","MEAN_EI","Mean equivalised income","Below 50%","One single male","Thousand persons",78,
2022,"EL","THS_PER","M1","B_50","MEAN_EI","Mean equivalised income","Below 50%","One single male","Thousand persons",70,
2023,"EL","THS_PER","M1","B_50","MEAN_EI","Mean equivalised income","Below 50%","One single male","Thousand persons",94,
2024,"EL","THS_PER","M1","B_50","MEAN_EI","Mean equivalised income","Below 50%","One single male","Thousand persons",107,
2025,"EL","THS_PER","M1","B_50","MEAN_EI","Mean equivalised income","Below 50%","One single male","Thousand persons",113,
1995,"EL","PC","M1","B_50","MEAN_EI","Mean equivalised income","Below 50%","One single male","Percentage",21,
1996,"EL","PC","M1","B_50","MEAN_EI","Mean equivalised income","Below 50%","One single male","Percentage",18,
1997,"EL","PC","M1","B_50","MEAN_EI","Mean equivalised income","Below 50%","One single male","Percentage",16,
1998,"EL","PC","M1","B_50","MEAN_EI","Mean equivalised income","Below 50%","One single male","Percentage",23,
