"time","geo","unit","statinfo","sex","age","age_label","sex_label","statinfo_label","unit_label","value","flag"
2016,"EL","PPS","MEAN_EI","F","Y25-49","From 25 to 49 years","Females","Mean equivalised income","Purchasing power standard (PPS)",10453,
2017,"EL","PPS","MEAN_EI","F","Y25-49","From 25 to 49 years","Females","Mean equivalised income","Purchasing power standard (PPS)",10493,
2018,"EL","PPS","MEAN_EI","F","Y25-49","From 25 to 49 years","Females","Mean equivalised income","Purchasing power standard (PPS)",10642,
2019,"EL","PPS","MEAN_EI","F","Y25-49","From 25 to 49 years","Females","Mean equivalised income","Purchasing power standard (PPS)",11338,
2020,"EL","PPS","MEAN_EI","F","Y25-49","From 25 to 49 years","Females","Mean equivalised income","Purchasing power standard (PPS)",11591,
2021,"EL","PPS","MEAN_EI","F","Y25-49","From 25 to 49 years","Females","Mean equivalised income","Purchasing power standard (PPS)",11363,
2022,"EL","PPS","MEAN_EI","F","Y25-49","From 25 to 49 years","Females","Mean equivalised income","Purchasing power standard (PPS)",12587,
2023,"EL","PPS","MEAN_EI","F","Y25-49","From 25 to 49 years","Females","Mean equivalised income","Purchasing power standard (PPS)",13626,
2024,"EL","PPS","MEAN_EI","F","Y25-49","From 25 to 49 years","Females","Mean equivalised income","Purchasing power standard (PPS)",14841,
2025,"EL","PPS","MEAN_EI","F","Y25-49","From 25 to 49 years","Females","Mean equivalised income","Purchasing power standard (PPS)",16240,
1995,"EL","EUR","MED_EI","F","Y25-49","From 25 to 49 years","Females","Median equivalised income","Euro",5879,
1996,"EL","EUR","MED_EI","F","Y25-49","From 25 to 49 years","Females","Median equivalised income","Euro",6084,
1997,"EL","EUR","MED_EI","F","Y25-49","From 25 to 49 years","Females","Median equivalised income","Euro",6574,
1998,"EL","EUR","MED_EI","F","Y25-49","From 25 to 49 years","Females","Median equivalised income","Euro",7241,
1999,"EL","EUR","MED_EI","F","Y25-49","From 25 to 49 years","Females","Median equivalised income","Euro",7015,
2000,"EL","EUR","MED_EI","F","Y25-49","From 25 to 49 years","Females","Median equivalised income","Euro",7470,
2001,"EL","EUR","MED_EI","F","Y25-49","From 25 to 49 years","Females","Median equivalised income","Euro",7960,
2003,"EL","EUR","MED_EI","F","Y25-49","From 25 to 49 years","Females","Median equivalised income","Euro",8976,"b"
2004,"EL","EUR","MED_EI","F","Y25-49","From 25 to 49 years","Females","Median equivalised income","Euro",9544,
2005,"EL","EUR","MED_EI","F","Y25-49","From 25 to 49 years","Females","Median equivalised income","Euro",10212,
2006,"EL","EUR","MED_EI","F","Y25-49","From 25 to 49 years","Females","Median equivalised income","Euro",10528,
2007,"EL","EUR","MED_EI","F","Y25-49","From 25 to 49 years","Females","Median equivalised income","Euro",10793,
2008,"EL","EUR","MED_EI","F","Y25-49","From 25 to 49 years","Females","Median equivalised income","Euro",11732,
2009,"EL","EUR","MED_EI","F","Y25-49","From 25 to 49 years","Females","Median equivalised income","Euro",12298,
2010,"EL","EUR","MED_EI","F","Y25-49","From 25 to 49 years","Females","Median equivalised income","Euro",12856,
2011,"EL","EUR","MED_EI","F","Y25-49","From 25 to 49 years","Females","Median equivalised income","Euro",11652,
2012,"EL","EUR","MED_EI","F","Y25-49","From 25 to 49 years","Females","Median equivalised income","Euro",9547,
2013,"EL","EUR","MED_EI","F","Y25-49","From 25 to 49 years","Females","Median equivalised income","Euro",8452,
2014,"EL","EUR","MED_EI","F","Y25-49","From 25 to 49 years","Females","Median equivalised income","Euro",7714,
2015,"EL","EUR","MED_EI","F","Y25-49","From 25 to 49 years","Females","Median equivalised income","Euro",7462,
2016,"EL","EUR","MED_EI","F","Y25-49","From 25 to 49 years","Females","Median equivalised income","Euro",7400,
2017,"EL","EUR","MED_EI","F","Y25-49","From 25 to 49 years","Females","Median equivalised income","Euro",7575,
2018,"EL","EUR","MED_EI","F","Y25-49","From 25 to 49 years","Females","Median equivalised income","Euro",7891,
2019,"EL","EUR","MED_EI","F","Y25-49","From 25 to 49 years","Females","Median equivalised income","Euro",8270,
2020,"EL","EUR","MED_EI","F","Y25-49","From 25 to 49 years","Females","Median equivalised income","Euro",8717,
2021,"EL","EUR","MED_EI","F","Y25-49","From 25 to 49 years","Females","Median equivalised income","Euro",8850,
2022,"EL","EUR","MED_EI","F","Y25-49","From 25 to 49 years","Females","Median equivalised income","Euro",9848,
2023,"EL","EUR","MED_EI","F","Y25-49","From 25 to 49 years","Females","Median equivalised income","Euro",10334,
2024,"EL","EUR","MED_EI","F","Y25-49","From 25 to 49 years","Females","Median equivalised income","Euro",11347,
2025,"EL","EUR","MED_EI","F","Y25-49","From 25 to 49 years","Females","Median equivalised income","Euro",12280,
1995,"EL","NAC","MED_EI","F","Y25-49","From 25 to 49 years","Females","Median equivalised income","National currency",5030,
1996,"EL","NAC","MED_EI","F","Y25-49","From 25 to 49 years","Females","Median equivalised income","National currency",5475,
1997,"EL","NAC","MED_EI","F","Y25-49","From 25 to 49 years","Females","Median equivalised income","National currency",5966,
1998,"EL","NAC","MED_EI","F","Y25-49","From 25 to 49 years","Females","Median equivalised income","National currency",6653,
1999,"EL","NAC","MED_EI","F","Y25-49","From 25 to 49 years","Females","Median equivalised income","National currency",6891,
2000,"EL","NAC","MED_EI","F","Y25-49","From 25 to 49 years","Females","Median equivalised income","National currency",7229,
2001,"EL","NAC","MED_EI","F","Y25-49","From 25 to 49 years","Females","Median equivalised income","National currency",7960,
2003,"EL","NAC","MED_EI","F","Y25-49","From 25 to 49 years","Females","Median equivalised income","National currency",8976,"b"
2004,"EL","NAC","MED_EI","F","Y25-49","From 25 to 49 years","Females","Median equivalised income","National currency",9544,
2005,"EL","NAC","MED_EI","F","Y25-49","From 25 to 49 years","Females","Median equivalised income","National currency",10212,
2006,"EL","NAC","MED_EI","F","Y25-49","From 25 to 49 years","Females","Median equivalised income","National currency",10528,
2007,"EL","NAC","MED_EI","F","Y25-49","From 25 to 49 years","Females","Median equivalised income","National currency",10793,
2008,"EL","NAC","MED_EI","F","Y25-49","From 25 to 49 years","Females","Median equivalised income","National currency",11732,
2009,"EL","NAC","MED_EI","F","Y25-49","From 25 to 49 years","Females","Median equivalised income","National currency",12298,
2010,"EL","NAC","MED_EI","F","Y25-49","From 25 to 49 years","Females","Median equivalised income","National currency",12856,
2011,"EL","NAC","MED_EI","F","Y25-49","From 25 to 49 years","Females","Median equivalised income","National currency",11652,
2012,"EL","NAC","MED_EI","F","Y25-49","From 25 to 49 years","Females","Median equivalised income","National currency",9547,
2013,"EL","NAC","MED_EI","F","Y25-49","From 25 to 49 years","Females","Median equivalised income","National currency",8452,
2014,"EL","NAC","MED_EI","F","Y25-49","From 25 to 49 years","Females","Median equivalised income","National currency",7714,
2015,"EL","NAC","MED_EI","F","Y25-49","From 25 to 49 years","Females","Median equivalised income","National currency",7462,
2016,"EL","NAC","MED_EI","F","Y25-49","From 25 to 49 years","Females","Median equivalised income","National currency",7400,
2017,"EL","NAC","MED_EI","F","Y25-49","From 25 to 49 years","Females","Median equivalised income","National currency",7575,
2018,"EL","NAC","MED_EI","F","Y25-49","From 25 to 49 years","Females","Median equivalised income","National currency",7891,
2019,"EL","NAC","MED_EI","F","Y25-49","From 25 to 49 years","Females","Median equivalised income","National currency",8270,
2020,"EL","NAC","MED_EI","F","Y25-49","From 25 to 49 years","Females","Median equivalised income","National currency",8717,
2021,"EL","NAC","MED_EI","F","Y25-49","From 25 to 49 years","Females","Median equivalised income","National currency",8850,
2022,"EL","NAC","MED_EI","F","Y25-49","From 25 to 49 years","Females","Median equivalised income","National currency",9848,
2023,"EL","NAC","MED_EI","F","Y25-49","From 25 to 49 years","Females","Median equivalised income","National currency",10334,
2024,"EL","NAC","MED_EI","F","Y25-49","From 25 to 49 years","Females","Median equivalised income","National currency",11347,
2025,"EL","NAC","MED_EI","F","Y25-49","From 25 to 49 years","Females","Median equivalised income","National currency",12280,
1995,"EL","PPS","MED_EI","F","Y25-49","From 25 to 49 years","Females","Median equivalised income","Purchasing power standard (PPS)",7566,
1996,"EL","PPS","MED_EI","F","Y25-49","From 25 to 49 years","Females","Median equivalised income","Purchasing power standard (PPS)",7794,
1997,"EL","PPS","MED_EI","F","Y25-49","From 25 to 49 years","Females","Median equivalised income","Purchasing power standard (PPS)",8162,
1998,"EL","PPS","MED_EI","F","Y25-49","From 25 to 49 years","Females","Median equivalised income","Purchasing power standard (PPS)",8747,
1999,"EL","PPS","MED_EI","F","Y25-49","From 25 to 49 years","Females","Median equivalised income","Purchasing power standard (PPS)",8751,
2000,"EL","PPS","MED_EI","F","Y25-49","From 25 to 49 years","Females","Median equivalised income","Purchasing power standard (PPS)",9516,
2001,"EL","PPS","MED_EI","F","Y25-49","From 25 to 49 years","Females","Median equivalised income","Purchasing power standard (PPS)",10161,
2003,"EL","PPS","MED_EI","F","Y25-49","From 25 to 49 years","Females","Median equivalised income","Purchasing power standard (PPS)",11194,"b"
2004,"EL","PPS","MED_EI","F","Y25-49","From 25 to 49 years","Females","Median equivalised income","Purchasing power standard (PPS)",11113,
2005,"EL","PPS","MED_EI","F","Y25-49","From 25 to 49 years","Females","Median equivalised income","Purchasing power standard (PPS)",11658,
2006,"EL","PPS","MED_EI","F","Y25-49","From 25 to 49 years","Females","Median equivalised income","Purchasing power standard (PPS)",11930,
2007,"EL","PPS","MED_EI","F","Y25-49","From 25 to 49 years","Females","Median equivalised income","Purchasing power standard (PPS)",12121,
2008,"EL","PPS","MED_EI","F","Y25-49","From 25 to 49 years","Females","Median equivalised income","Purchasing power standard (PPS)",13070,
2009,"EL","PPS","MED_EI","F","Y25-49","From 25 to 49 years","Females","Median equivalised income","Purchasing power standard (PPS)",13507,
2010,"EL","PPS","MED_EI","F","Y25-49","From 25 to 49 years","Females","Median equivalised income","Purchasing power standard (PPS)",13539,
2011,"EL","PPS","MED_EI","F","Y25-49","From 25 to 49 years","Females","Median equivalised income","Purchasing power standard (PPS)",12334,
2012,"EL","PPS","MED_EI","F","Y25-49","From 25 to 49 years","Females","Median equivalised income","Purchasing power standard (PPS)",10099,
2013,"EL","PPS","MED_EI","F","Y25-49","From 25 to 49 years","Females","Median equivalised income","Purchasing power standard (PPS)",9132,
2014,"EL","PPS","MED_EI","F","Y25-49","From 25 to 49 years","Females","Median equivalised income","Purchasing power standard (PPS)",8713,
2015,"EL","PPS","MED_EI","F","Y25-49","From 25 to 49 years","Females","Median equivalised income","Purchasing power standard (PPS)",8734,
2016,"EL","PPS","MED_EI","F","Y25-49","From 25 to 49 years","Females","Median equivalised income","Purchasing power standard (PPS)",8927,
2017,"EL","PPS","MED_EI","F","Y25-49","From 25 to 49 years","Females","Median equivalised income","Purchasing power standard (PPS)",9005,
2018,"EL","PPS","MED_EI","F","Y25-49","From 25 to 49 years","Females","Median equivalised income","Purchasing power standard (PPS)",9278,
2019,"EL","PPS","MED_EI","F","Y25-49","From 25 to 49 years","Females","Median equivalised income","Purchasing power standard (PPS)",9854,
2020,"EL","PPS","MED_EI","F","Y25-49","From 25 to 49 years","Females","Median equivalised income","Purchasing power standard (PPS)",10101,
2021,"EL","PPS","MED_EI","F","Y25-49","From 25 to 49 years","Females","Median equivalised income","Purchasing power standard (PPS)",10028,
2022,"EL","PPS","MED_EI","F","Y25-49","From 25 to 49 years","Females","Median equivalised income","Purchasing power standard (PPS)",11214,
2023,"EL","PPS","MED_EI","F","Y25-49","From 25 to 49 years","Females","Median equivalised income","Purchasing power standard (PPS)",11711,
2024,"EL","PPS","MED_EI","F","Y25-49","From 25 to 49 years","Females","Median equivalised income","Purchasing power standard (PPS)",13006,
2025,"EL","PPS","MED_EI","F","Y25-49","From 25 to 49 years","Females","Median equivalised income","Purchasing power standard (PPS)",14286,
2003,"EL","EUR","MEAN_EI","T","Y25-54","From 25 to 54 years","Total","Mean equivalised income","Euro",10581,"b"
2004,"EL","EUR","MEAN_EI","T","Y25-54","From 25 to 54 years","Total","Mean equivalised income","Euro",11002,
2005,"EL","EUR","MEAN_EI","T","Y25-54","From 25 to 54 years","Total","Mean equivalised income","Euro",11962,
2006,"EL","EUR","MEAN_EI","T","Y25-54","From 25 to 54 years","Total","Mean equivalised income","Euro",12394,
2007,"EL","EUR","MEAN_EI","T","Y25-54","From 25 to 54 years","Total","Mean equivalised income","Euro",12749,
2008,"EL","EUR","MEAN_EI","T","Y25-54","From 25 to 54 years","Total","Mean equivalised income","Euro",13547,
2009,"EL","EUR","MEAN_EI","T","Y25-54","From 25 to 54 years","Total","Mean equivalised income","Euro",14298,
2010,"EL","EUR","MEAN_EI","T","Y25-54","From 25 to 54 years","Total","Mean equivalised income","Euro",14578,
2011,"EL","EUR","MEAN_EI","T","Y25-54","From 25 to 54 years","Total","Mean equivalised income","Euro",13219,
2012,"EL","EUR","MEAN_EI","T","Y25-54","From 25 to 54 years","Total","Mean equivalised income","Euro",10888,
2013,"EL","EUR","MEAN_EI","T","Y25-54","From 25 to 54 years","Total","Mean equivalised income","Euro",9701,
2014,"EL","EUR","MEAN_EI","T","Y25-54","From 25 to 54 years","Total","Mean equivalised income","Euro",9054,
2015,"EL","EUR","MEAN_EI","T","Y25-54","From 25 to 54 years","Total","Mean equivalised income","Euro",8872,
2016,"EL","EUR","MEAN_EI","T","Y25-54","From 25 to 54 years","Total","Mean equivalised income","Euro",8860,
2017,"EL","EUR","MEAN_EI","T","Y25-54","From 25 to 54 years","Total","Mean equivalised income","Euro",8972,
2018,"EL","EUR","MEAN_EI","T","Y25-54","From 25 to 54 years","Total","Mean equivalised income","Euro",9296,
2019,"EL","EUR","MEAN_EI","T","Y25-54","From 25 to 54 years","Total","Mean equivalised income","Euro",9719,
2020,"EL","EUR","MEAN_EI","T","Y25-54","From 25 to 54 years","Total","Mean equivalised income","Euro",10321,
2021,"EL","EUR","MEAN_EI","T","Y25-54","From 25 to 54 years","Total","Mean equivalised income","Euro",10202,
2022,"EL","EUR","MEAN_EI","T","Y25-54","From 25 to 54 years","Total","Mean equivalised income","Euro",11185,
2023,"EL","EUR","MEAN_EI","T","Y25-54","From 25 to 54 years","Total","Mean equivalised income","Euro",12090,
2024,"EL","EUR","MEAN_EI","T","Y25-54","From 25 to 54 years","Total","Mean equivalised income","Euro",13064,
2025,"EL","EUR","MEAN_EI","T","Y25-54","From 25 to 54 years","Total","Mean equivalised income","Euro",14229,
2003,"EL","NAC","MEAN_EI","T","Y25-54","From 25 to 54 years","Total","Mean equivalised income","National currency",10581,"b"
2004,"EL","NAC","MEAN_EI","T","Y25-54","From 25 to 54 years","Total","Mean equivalised income","National currency",11002,
2005,"EL","NAC","MEAN_EI","T","Y25-54","From 25 to 54 years","Total","Mean equivalised income","National currency",11962,
2006,"EL","NAC","MEAN_EI","T","Y25-54","From 25 to 54 years","Total","Mean equivalised income","National currency",12394,
2007,"EL","NAC","MEAN_EI","T","Y25-54","From 25 to 54 years","Total","Mean equivalised income","National currency",12749,
2008,"EL","NAC","MEAN_EI","T","Y25-54","From 25 to 54 years","Total","Mean equivalised income","National currency",13547,
2009,"EL","NAC","MEAN_EI","T","Y25-54","From 25 to 54 years","Total","Mean equivalised income","National currency",14298,
2010,"EL","NAC","MEAN_EI","T","Y25-54","From 25 to 54 years","Total","Mean equivalised income","National currency",14578,
